,Date,User,Tweet
127,2017-12-30 00:49:10+00:00,chelseanaismit2,"#reversediabetes now âž¤ https://t.co/SKOSQjSUNa â™¥ DICâ€™s Most Popular Articles 2017 â™¥ #diabetes #diabetescure 

A month by month review

2017 was book-ended by the ADA: the new 2017 guidelines were the most popular article in January, and in December the 2018 guidelines took â€¦"
128,2017-12-30 00:49:09+00:00,chelseanaismit2,"#reversediabetes now âž¤ https://t.co/SKOSQjSUNa â™¥ Survey Says: Your Thoughts in 2017 â™¥ #diabetes #diabetescure 

In 2017, we offered weekly survey questions on topics ranging from standard tests, to new drugs, to opinions on CGMs, to personal exercise habits â€“ and you answerâ€¦"
129,2017-12-30 00:49:08+00:00,chelseanaismit2,"#reversediabetes now âž¤ https://t.co/SKOSQjSUNa â™¥ Name that Article â™¥ #diabetes #diabetescure 

We've shown you the top 12 articles for each month of 2017, but can you guess what was the single most popular article published this year?

New ADA 2017 Standards  

1-Hour Post-â€¦"
130,2017-12-30 00:43:11+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ DICâ€™s Most Popular Articles 2017 â™¥ #diabetes #diabetescure â™¥
131,2017-12-30 00:43:11+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ Survey Says: Your Thoughts in 2017 â™¥ #diabetes #diabetescure â™¥
132,2017-12-30 00:17:26+00:00,karenlevie4,â™¥ #reversediabetes âž¤ https://t.co/6ObUzEdHFz â™¥ Survey Says: Your Thoughts in 2017 â™¥ #diabetes #diabetescure
133,2017-12-30 00:17:26+00:00,karenlevie4,â™¥ #reversediabetes âž¤ https://t.co/6ObUzEdHFz â™¥ Name that Article â™¥ #diabetes #diabetescure
134,2017-12-30 00:17:04+00:00,DesanaHealth,Crash diet found to REVERSE Type 2 diabetes in three months - (Natural News) Type 2 diabetes is one of the greatest health scourges of modern society. The American Diabetes Association reports that close to 10 percent of the American population â€“ or a... https://t.co/Rswsb2hCLG
135,2017-12-30 00:16:48+00:00,ianmcdo03120397,Crash diet found to REVERSE Type 2 diabetes in three months â€“ https://t.co/sv9RsCLiry https://t.co/sMSl5agLYT
136,2017-12-30 00:13:37+00:00,healthseeker,"Yet Another Way to Reverse Type-2 #diabetes! Without Drugs! https://t.co/uA4gyo58l5  When small diet &amp; #lifestyle changes can prevent it and several ways to reverse it, why are so many still suffering?"
137,2017-12-30 00:03:11+00:00,allwomenhair,Crash diet found to REVERSE Type 2 diabetes in three months - (Natural News) Type 2 diabetes is one of the greatest health scourges of modern society. The American Diabetes Association reports that close to 10 percent of the American population â€“ or a... https://t.co/dx6zcG6NYb
138,2017-12-30 00:03:06+00:00,mf3swiss,Crash diet found to REVERSE Type 2 diabetes in three months - (Natural News) Type 2 diabetes is one of the greatest health scourges of modern society. The American Diabetes Association reports that close to 10 percent of the American population â€“ or a... https://t.co/6OkSMx5uV5
139,2017-12-30 00:01:59+00:00,EntireBodyWelln,Crash diet found to REVERSE Type 2 diabetes in three months - (Natural News) Type 2 diabetes is one of the greatest health scourges of modern society. The American Diabetes Association reports that close to 10 percent of the American population â€“ or a... https://t.co/jQeGn7frcd
140,2017-12-29 23:16:39+00:00,OnFluff,"Crash diet found to REVERSE Type 2 diabetes in three months 

â–¶ï¸https://t.co/qM0fuWOb7c"
141,2017-12-29 23:10:02+00:00,ezduzit63,Crash diet found to REVERSE Type 2 diabetes in three months â€“ https://t.co/3AL240OPUr https://t.co/xdgHvOmKbe
142,2017-12-29 23:03:58+00:00,Amorifica,Crash diet found to REVERSE Type 2 diabetes in three months â€“ https://t.co/BrREU7d9sc https://t.co/8RjZFYe3gp
143,2017-12-29 22:55:04+00:00,DFae444,"Calorie Restriction Found to Reverse Type 2 Diabetes, New Study Shows https://t.co/d5E1KVFvCu https://t.co/gSnINuGV83"
144,2017-12-29 22:28:39+00:00,evilbughead,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/AyS40hVQPg
145,2017-12-29 21:50:54+00:00,InvestWatchBlog,Crash diet found to REVERSE Type 2 diabetes in three months - https://t.co/N9jhc3GX9l https://t.co/kE1bya8sCh
146,2017-12-29 21:38:51+00:00,Matrixprisoner6,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/0hpRanq3Fn
147,2017-12-29 21:25:10+00:00,diabetesEBooks,"DIABETES: The Best Foods for Diabetes - 100 Easy, Delicious and Mouthwatering Superfoods to Reverse Diabetes and Lower Blood Sugar - The Smart Blood Sugar ... cookbook,diabetic food,diabetes mellitus) https://t.co/BXLZpO5uBa https://t.co/Uj9liWoikO"
148,2017-12-29 21:12:53+00:00,DorothyNed,Crash diet found to REVERSE Type 2 diabetes in three months â€“  https://t.co/xOL98RpLT6
149,2017-12-29 21:05:59+00:00,karenlevie4,#reversediabetes naturally âž¤ https://t.co/6ObUzEdHFz â™  How Many US Veterans Have Diabetes? â™  #diabetes #diabetescure The American Centers for Disease Control and Prevention (CDC) has published a study that sought to find out the prevalence of diabetes among U.S. veterans. Dâ€¦
150,2017-12-29 21:04:19+00:00,RacheleHanani,#reversediabetes now âž¤ https://t.co/cilq5fVGMq â™¥ How Many US Veterans Have Diabetes? â™¥ #diabetes #diabetescure The American Centers for Disease Control and Prevention (CDC) has published a study that sought to find out the prevalence of diabetes among U.S. veterans. Did youâ€¦
151,2017-12-29 21:03:30+00:00,marguerite3636d,#reversediabetes now âž¤ https://t.co/PDEsqoaou8 â™¥ How Many US Veterans Have Diabetes? â™¥ #diabetes #diabetescure The American Centers for Disease Control and Prevention (CDC) has published a study that sought to find out the prevalence of diabetes among U.S. veterans. Did youâ€¦
152,2017-12-29 21:02:10+00:00,chelseanaismit2,#reversediabetes now âž¤ https://t.co/SKOSQjSUNa â™¥ How Many US Veterans Have Diabetes? â™¥ #diabetes #diabetescure The American Centers for Disease Control and Prevention (CDC) has published a study that sought to find out the prevalence of diabetes among U.S. veterans. Did youâ€¦
153,2017-12-29 20:50:08+00:00,BROMEO777,Crash diet found to REVERSE Type 2 diabetes in three months â€“ https://t.co/C2VIv2tHM4 https://t.co/UrSPHdAfou
154,2017-12-29 20:15:00+00:00,tybergpractice,Startup looking to reverse type 1 diabetes just raised $114 million @businessinsider https://t.co/JNRUYD3liL https://t.co/qHzDOWW2TE
155,2017-12-29 19:00:45+00:00,MitraZakariaei,Crash diet found to REVERSE Type 2 diabetes in three months - (Natural News) Type 2 diabetes is one of the greatest health scourges of modern society. The American Diabetes Association reports that close to 10 percent of the American population â€“ or a... https://t.co/JfTyFWTq5j
156,2017-12-29 18:46:23+00:00,naturaldrbiz,Crash diet found to REVERSE Type 2 diabetes in three months - (Natural News) Type 2 diabetes is one of the greatest health scourges of modern society. The American Diabetes Association reports that close to 10 percent of the American population â€“ or a... https://t.co/d1jUb3IwQF
157,2017-12-29 18:41:31+00:00,healthyfeeder,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/SP59zymPtv https://t.co/BE0z22O6uU
158,2017-12-29 18:31:29+00:00,DiabetesTipline,"4 Lifestyle Changes that Help Reverse Diabetes Symptoms 
https://t.co/LVWmJ3Ixcg
#stress #healthtips #lifestyle"
159,2017-12-29 18:30:53+00:00,DailyWholesome,#alternativehealth Crash diet found to REVERSE Type 2 diabetes in three months - (Natural News) Type 2 diabetes is one of the greatest health scourges of modern society. The American Diabetes Association reports that close to 10 percent of the America... https://t.co/D4mnSyFlWk
160,2017-12-29 18:30:05+00:00,Gardening1012,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/uusPvUPbZo https://t.co/OiiiQN4hXa
161,2017-12-29 18:24:44+00:00,RevereRadio,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/BTxlzZz8XW
162,2017-12-29 18:20:34+00:00,ocdailydigest,New article (Crash diet found to REVERSE Type 2 diabetes in three months) has been published on Orange County Daily Digest - https://t.co/xvnR0mrov2
163,2017-12-29 18:09:11+00:00,bettybxiong1,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/ZkgLI2WKpI
164,2017-12-29 18:07:22+00:00,Calibr8YourLife,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/vqeN5VP6QY #diet #wellness #health
165,2017-12-29 18:07:12+00:00,IsraelNewsLinks,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/JUcgaZAuvW via @NaturalNews.com https://t.co/4Sdml6dM9p
166,2017-12-29 18:07:12+00:00,2010BestGreen,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/1qvfzw4ic2 https://t.co/Jd72lbt1Et
167,2017-12-29 18:07:08+00:00,WellnessChiroMI,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/zn7REggEhj https://t.co/2wT6ldOSWZ
168,2017-12-29 18:06:10+00:00,2BMagazine,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/eYjeZPWA7l
169,2017-12-29 18:04:35+00:00,babygarfiguer,"Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/zIiBw6oQrh

(Natural News) Type 2 diabetes is one of the greatest health scourges of modern society. The American Diabetes Association reports that close to 10 percent of the American population â€“ or arounâ€¦ https://t.co/RLy1nqYUjR"
170,2017-12-29 18:03:53+00:00,WireLion,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/hs3Opd1ML4
171,2017-12-29 18:03:00+00:00,PVHeatlh,Crash diet found to REVERSE Type 2 diabetes in three months https://t.co/n7b1bsGQgt
172,2017-12-29 17:30:54+00:00,marguerite3636d,"#reversediabetes now âž¤ https://t.co/PDEsqoaou8 â™¥ Hildaâ€™s fit to serve: Lemon curd cheesecake â™¥ #diabetes #diabetescure

Hilda has done it again! She can produce a low carb version of nearly anything. You can also used the lemon curd as the filling in a low carb sponge cake â€¦"
173,2017-12-29 17:25:16+00:00,chelseanaismit2,"#reversediabetes now âž¤ https://t.co/SKOSQjSUNa â™¥ Hildaâ€™s fit to serve: Lemon curd cheesecake â™¥ #diabetes #diabetescure

Hilda has done it again! She can produce a low carb version of nearly anything. You can also used the lemon curd as the filling in a low carb sponge cake â€¦"
174,2017-12-29 17:17:43+00:00,TopMedicalEBook,#8: REVERSE DIABETES - LOWER BLOOD SUGAR TO NORMAL - BE DRUG FREE - END TESTING - BONUS: HOW TO KEEP DIABETES OFF MEDICAL RECORDS https://t.co/PEcAnR6pEu https://t.co/nYrCmggLbW
175,2017-12-29 17:06:10+00:00,diabetescure69,Reverse Diabetes Naturally Fast - Click Here https://t.co/qD2a4lRaUS * * * Hypoglycemia in Hospice Patients #diabetes #reversediabetes #diabetescure #diabetestreatment
176,2017-12-29 17:00:14+00:00,fxmed,"A Functional Medicine approach can control #glycemic indices, and it can also help reduce many related #health issues. Learn more on how Functional Medicine can help reverse Type II #Diabetes by visiting https://t.co/ZFLtCaa4fs. #fxmed #functionalmedicine #cardio2018 https://t.co/vpcpAbwlu6"
177,2017-12-29 16:45:19+00:00,AestheticMLive,A clinical trial published in The Lancet has confirmed that calorie restriction and weight loss can help reverse diseases like diabetes. Read the full story here: https://t.co/aXBCscpjEy https://t.co/cXQJGExSy6
178,2017-12-29 15:57:20+00:00,DietingForLife,#Exercise and #diet can help prevent or even totally reverse metabolic conditions like diabetes and cardiovascular disease.
179,2017-12-29 15:55:11+00:00,Plantrician,"Want to reverse your type II diabetes?
@DrNealBarnard and @PCRM have the answer
https://t.co/1O0y43FJD9 https://t.co/zTOQbotEXr"
180,2017-12-29 15:55:11+00:00,TotalHealthImm,"Want to reverse your type II diabetes?
@DrNealBarnard and @PCRM have the answer
https://t.co/s5DIntoRf1 https://t.co/zS8Dg4tDM2"
181,2017-12-29 15:47:01+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ Type 1 diabetes and the 'magic cure' - Michigan State University Extension â™¥ #diabetes #diabetescure
182,2017-12-29 13:41:05+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ Switch: Kidney Disease Can Lead to Diabetes - WebMD â™¥ #diabetes #diabetescure
183,2017-12-29 13:34:21+00:00,wwipodcast,"Wakame helps to reverse diabetes, reduce risk of breast cancer and fight heart disease (Recipe included) https://t.co/UNYUtiyegW #nutrition #health https://t.co/NSMUDyNp3n"
184,2017-12-29 13:26:02+00:00,MarkBeyerle,Losing #weight can reverse #diabetes - Study - Times of India https://t.co/WY968uihgR
185,2017-12-29 13:24:54+00:00,BodyReSetType2,"Safely and completely reverses your type 2 diabetes. Get your copy of this amazing revolutionary program as seen on TV.  Now available on https://t.co/kLNUrbdOkW  
#T2D #DT2 #type2diabetes #DiabetesType2 #reversediabetes #curediabetes #like4like #follo4follo https://t.co/ZEdq79QFjA"
186,2017-12-29 13:04:08+00:00,RacheleHanani,"#reversediabetes now âž¤ https://t.co/cilq5fVGMq â™¥ 12 Tips to Stop Overeating â™¥ #diabetes #diabetescure When I first heard Dr. Bernstein speak about amylin, I was shocked. How come I had never heard of this before? People with type 1 diabetes lose amylin production when our bâ€¦"
187,2017-12-29 13:03:50+00:00,marguerite3636d,"#reversediabetes now âž¤ https://t.co/PDEsqoaou8 â™¥ 12 Tips to Stop Overeating â™¥ #diabetes #diabetescure When I first heard Dr. Bernstein speak about amylin, I was shocked. How come I had never heard of this before? People with type 1 diabetes lose amylin production when our bâ€¦"
188,2017-12-29 13:02:35+00:00,chelseanaismit2,"#reversediabetes now âž¤ https://t.co/SKOSQjSUNa â™¥ 12 Tips to Stop Overeating â™¥ #diabetes #diabetescure When I first heard Dr. Bernstein speak about amylin, I was shocked. How come I had never heard of this before? People with type 1 diabetes lose amylin production when our bâ€¦"
189,2017-12-29 13:00:48+00:00,karenlevie4,"#reversediabetes naturally âž¤ https://t.co/6ObUzEdHFz â™  12 Tips to Stop Overeating â™  #diabetes #diabetescure When I first heard Dr. Bernstein speak about amylin, I was shocked. How come I had never heard of this before? People with type 1 diabetes lose amylin production whenâ€¦"
190,2017-12-29 12:26:12+00:00,4BetrHealth,"100 million Americans have Diabetes or Pre-Diabetes!!!!
Thatâ€™s 1/3 of our population!
#staggering #whereisHEALTHcare?
#functionalmedicine #rootcausemedicine #Diabetes #4betterhealthmedicine #reversediabetes #preventdiabetes https://t.co/lfsnj601A7"
191,2017-12-29 12:01:07+00:00,fixmydiabetes,"Reverse all traces of diabetes, naturally bringing your blood sugar levels down to non-diabetic levels. CLICK HERE &gt; https://t.co/HEk9LiNf85"
192,2017-12-29 11:14:02+00:00,drvivekbindal,"@drvivekbindal #Bariatric #Surgery helped reverse or prevent peopleâ€™s obesity-related health conditions, like #diabetes, #high #blood #pressure, or #high #cholesterol. #IndiaFightObesity #Weightlosssurgery #FridayMotivation #FridayFeeling https://t.co/as6sJTzt5q"
193,2017-12-29 10:47:26+00:00,chelseanaismit2,#reversediabetes now âž¤ https://t.co/SKOSQjSUNa â™¥ Cheapest Way To Cure Diabetes Naturally At Home â™¥ #diabetes #diabetescure
194,2017-12-29 10:47:16+00:00,VidiaFlowers,#reversediabetes now âž¤ https://t.co/0P1WEdwRQr â™¥ Cheapest Way To Cure Diabetes Naturally At Home â™¥ #diabetes #diabetescure
195,2017-12-29 10:47:09+00:00,RacheleHanani,#reversediabetes [video] âž¤ https://t.co/cilq5fVGMq â™¥ Cheapest Way To Cure Diabetes Naturally At Home â™¥ #diabetes #diabetescure
196,2017-12-29 10:46:51+00:00,marguerite3636d,#reversediabetes now âž¤ https://t.co/PDEsqoaou8 â™¥ Cheapest Way To Cure Diabetes Naturally At Home â™¥ #diabetes #diabetescure
197,2017-12-29 10:45:22+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ Cheapest Way To Cure Diabetes Naturally At Home â™¥ #diabetes #diabetescure
198,2017-12-29 10:44:15+00:00,diabetescure69,#reversediabetes - https://t.co/mJWDZodL3x - Cheapest Way To Cure Diabetes Naturally At Home
199,2017-12-29 10:27:47+00:00,DFailli,"Wakame helps to reverse diabetes, reduce risk of breast cancer and fight heart disease (Recipe included) https://t.co/jImCxvO9Q4 via @NaturalNewsBlogs"
200,2017-12-29 10:11:24+00:00,j_lhero,diabetes Therapy is here to help you reverse your diabetes safely
201,2017-12-29 09:53:18+00:00,DiabetesTipline,"Have you received your free Diabetes Reverse e-book?
https://t.co/f5LsXDrtLp
#diabetescure #healthtip"
202,2017-12-29 09:43:17+00:00,diabetescure69,#reversediabetes â™¥ https://t.co/mJWDZovlV5 â™¥ Restoring Insulin Sensitivity and Reversing Complications of - Good4Utah
203,2017-12-29 08:47:02+00:00,go4yogahealth,"#Gfyh Calorie restriction found to reverse type 2 diabetes, new study shows https://t.co/yN0ohW170A #yogaeverywhere https://t.co/hOBqhRvqH4"
204,2017-12-29 07:41:10+00:00,DrRaviWairagade,"You can reverse your Diabetes &amp; its complication. Know How to Reverse Diabetes in this Free Seminar on 7th Jan @Mumbai
Click2Register https://t.co/Ehae8w1iq7
#DrRV #MumbaiRains #mumbaimetro #iamsrk #Bollywood #BollywoodFlashback #bollywoodfashion #Mumbai #BollywoodActress https://t.co/QB0WyZwWIv"
205,2017-12-29 06:41:06+00:00,Best2uinhealth,"Calorie restriction found to reverse type 2 diabetes, new study shows https://t.co/JfDyL3Pu07 https://t.co/YSr5iAPDtk"
