,Date,User,Tweet,,,,,
8499,2011-06-26 22:34:26+00:00,ronman201,"Reverse Diabetes with Super Nutrition,get Off the Dangerous Drugs.500 Recipes For Diabetics,Video Library, http://ping.fm/ybIAS",,,,,
8500,2011-06-26 22:12:16+00:00,SlimEasily,"New post: The 30 Day Diabetes Cure - Are Claims To Reverse Diabetes Naturally, True? http://slimeasydiet.com/?p=3728",,,,,
8501,2011-06-26 21:44:10+00:00,JorelFermin,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds http://pulse.me/s/mCWg",,,,,
8502,2011-06-26 21:04:56+00:00,arsmedica,Extreme diet may reverse Type 2 diabetes http://wp.me/pYWoJ-1qX,,,,,
8503,2011-06-26 20:40:34+00:00,KennethThorpe,Diabetes rising- worldwide://t.co/wzTLFKk via @washingtonpost. We can reverse this here with an $80 mill investment in DPP nationally #hcr,,,,,
8504,2011-06-26 20:33:34+00:00,WFV_lv,Strict low fat diet can reverse diabetes in just two months Latest ...: The 200000 Irish people ... http://bit.ly/mwzm13 #healthy #vegas,,,,,
8505,2011-06-26 20:33:22+00:00,mariagoreth,Super Diet for Diabetics â€” To Beat & Reverse Type 2 Diabetes *http://bit.ly/ju8hdq,,,,,
8506,2011-06-26 20:13:11+00:00,ronman201,"Reverse Diabetes with Super Nutrition,get Off the Dangerous Drugs.500 Recipes For Diabetics,Video Library, http://ping.fm/NEF04",,,,,
8507,2011-06-26 19:42:19+00:00,coachktcleary,How to reverse type II Diabetes    http://bit.ly/cBzc0N,,,,,
8508,2011-06-26 19:16:39+00:00,Kikastrophe,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds http://pulse.me/s/mCWg",,,,,
8509,2011-06-26 19:08:59+00:00,leorufus,Very Low-Calorie Diet May Reverse Diabetes http://t.co/0WICVgS,,,,,
8510,2011-06-26 18:16:14+00:00,ronman201,"Reverse Diabetes with Super Nutrition,get Off the Dangerous Drugs.500 Recipes For Diabetics,Video Library, http://ping.fm/NEF04",,,,,
8511,2011-06-26 17:56:36+00:00,RakeshSethi1,Want to control and even reverse diabetes? Natural Home Remedies for Diabetes: Diet for Diabetics... please read more @ http://t.co/AK5KxBq,,,,,
8512,2011-06-26 17:39:48+00:00,dragonflyeye,"Scientists believe ultra-low carb diet can reverse Type2 diabetes: http://lsdfe.net/ir0DV2 #sunday (Also, excellent recipe for a coma. Win!)",,,,,
8513,2011-06-26 16:59:50+00:00,boomerVilleUSco,Reverse Diabetes Today - The best way to Reverse Diabetes in four Weeks Or Much less: http://t.co/WhXzkeS via @ArticlesBase,,,,,
8514,2011-06-26 16:44:44+00:00,MrsMersereau,TB vaccine may reverse Type 1 Diabetes: http://lat.ms/jHEgTh,,,,,
8515,2011-06-26 16:31:29+00:00,ronman201,"Reverse Diabetes with Super Nutrition,get Off the Dangerous Drugs.500 Recipes For Diabetics,Video Library, http://ping.fm/NEF04",,,,,
8516,2011-06-26 16:22:38+00:00,pumbles,How you can Reverse Diabetes Naturally - Money Matters Online Articles http://t.co/JqjwDI8,,,,,
8517,2011-06-26 16:17:57+00:00,diabetestipspal,How to reverse diabetes naturally woody harrelson | Diabetes causes http://goo.gl/fb/fVRdF #diabetescauses,,,,,
8518,2011-06-26 16:11:48+00:00,ronman201,"Reverse Diabetes with Super Nutrition,get Off the Dangerous Drugs.500 Recipes For Diabetics,Video Library, http://ping.fm/NEF04",,,,,
8519,2011-06-26 15:50:03+00:00,Koprowski,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds | #health http://j.mp/iiV2WW",,,,,
8520,2011-06-26 15:24:01+00:00,DiabeteDietPlan,Reverse Type Two diabetes with a vegan diet,,,,,
8521,2011-06-26 15:22:42+00:00,ronman201,"Super Nutrition Can Reverse Diabetes ,get Off the Dangerous Drugs.500 Recipes For Diabetics,Video Library, http://ping.fm/kcDcd",,,,,
8522,2011-06-26 15:17:42+00:00,Ashcraft795Pof,,P reverse diabetes http://t.co/yMjfQ8d Reverse Diabetes Now- A Cure For Diabetes,,,,
8523,2011-06-26 15:17:18+00:00,Backer693XY2Mrs,:P http://t.co/prIqEjO reverse diabetes Reverse Diabetes Now- A Cure For Diabetes,,,,,
8524,2011-06-26 14:50:52+00:00,eesullie,Diabetologia #study says 600 calories a day for 8 weeks can reverse Type 2 #diabetes in people newly diagnosed http://bbc.in/kHtqZJ #health,,,,,
8525,2011-06-26 14:16:18+00:00,nakeddutchwife,"reverse diabetes in 30 days! Great documentary on DVD - Road to health = not road to hell, delicious recipes as well :-) http://t.co/i6TqWmQ",,,,,
8526,2011-06-26 13:31:52+00:00,Alltop_Nutritn,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://goo.gl/QPefo",,,,,
8527,2011-06-26 13:10:25+00:00,ronman201,"Reverse Diabetes with Super Nutrition,get Off the Dangerous Drugs.500 Recipes For Diabetics,Video Library, http://ping.fm/kcDcd",,,,,
8528,2011-06-26 12:58:11+00:00,BastiatInst,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds - http://bit.ly/lmuGEK",,,,,
8529,2011-06-26 12:49:02+00:00,Nutrition_MB,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://dlvr.it/XtQkT",,,,,
8530,2011-06-26 12:41:16+00:00,DiabetesBuzz9,"RT @stealthmunchkin RT @pulse_science: An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds http...",,,,,
8531,2011-06-26 12:41:15+00:00,DiabetesBuzz9,"RT @c0denix An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds | Popular Science - http://bit....",,,,,
8532,2011-06-26 12:40:26+00:00,codenix,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds | Popular Science - http://bit.ly/ijdrtS",,,,,
8533,2011-06-26 12:19:48+00:00,ConradCrashDerp,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds http://bit.ly/kWH4xT",,,,,
8534,2011-06-26 11:39:53+00:00,glfceo,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds http://bit.ly/ijaWlJ",,,,,
8535,2011-06-26 11:29:22+00:00,healthpadinfo,Beat & Reverse Type 2 Diabetes Overview â€” Video Clips http://t.co/NbDSm6y #healthpadinfo,,,,,
8536,2011-06-26 11:25:36+00:00,healthpadinfo,"3. Medical Conference: Beat, Reverse, Cure Type 2 Diabetes [The Diabetes Engineer] http://t.co/aA21OTG #healthpadinfo",,,,,
8537,2011-06-26 11:25:35+00:00,functionalfood,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes
http://t.co/YGK51qw",,,,,
8538,2011-06-26 11:18:38+00:00,healthpadinfo,"What is Diabetes? Beat, Reverse & Cure? Type 2 Diabetes Now http://t.co/Di38vX4 #healthpadinfo",,,,,
8539,2011-06-26 11:11:08+00:00,FannieHallv1,Very Low-Calorie Diet May Reverse Diabetes http://t.co/uYDMTl8,,,,,
8540,2011-06-26 10:49:51+00:00,testcountry,Can a very low-calorie diet really reverse type 2 diabetes? #diabetes,,,,,
8541,2011-06-26 10:23:39+00:00,tammylynne90,Study: Extreme low-calorie diet to reverse Type 2 diabetes Â« Eideard  http://bit.ly/hbj4Dl,,,,,
8542,2011-06-26 09:58:14+00:00,ChristyMcMichel,Study: Extreme low-calorie diet to reverse Type 2 diabetes Â« Eideard: A Newcastle University team has discovered that Type 2 diabetes...,,,,,
8543,2011-06-26 09:55:02+00:00,AdrianKearn,Study: Extreme low-calorie diet to reverse Type 2 diabetes Â« Eideard: A Newcastle University team has discovered... http://bit.ly/k72dD1,,,,,
8544,2011-06-26 09:29:56+00:00,joalma,may be possible to reverse Type 1 diabetes with an existing and inexpensive tuberculosis vaccine http://feedly.com/k/ixBV34,,,,,
8545,2011-06-26 05:53:37+00:00,fooyung9d,Very Low-Calorie Diet May Reverse Diabetes - WebMD,,,,,
8546,2011-06-26 05:52:27+00:00,AJJOLIVETTE,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds http://pulse.me/s/mCWg",,,,,
8547,2011-06-26 05:24:56+00:00,treboryerac,"RT @PopSci: A study suggests an extremely low-calorie, low-carb diet can reverse type 2 diabetes: http://t.co/giGeRnv",,,,,
8548,2011-06-26 04:43:53+00:00,SciAnswers_HS,Very Low-Calorie Diet May Reverse Diabetes - WebMD http://bit.ly/muOkCD #health,,,,,
8549,2011-06-26 04:40:29+00:00,MichelleColfax,A new study finds reducing fat level reverse type 2 diabetes in eight weeks: A new study has claimed that low ca... http://bit.ly/kU0PNn,,,,,
8550,2011-06-26 04:30:02+00:00,TodaysDiabetes,#Reverse your Type 2 #Diabetes with #Treatment! http://vltb.com/3eadcf60?29317,,,,,
8551,2011-06-26 04:06:28+00:00,sisel4u,Study: Extreme low-calorie diet to reverse Type 2 diabetes Â« Eideard http://bit.ly/l8vtGM,,,,,
8552,2011-06-26 04:01:46+00:00,maxwell_864,A new study finds reducing fat level reverse type 2 diabetes in eight weeks: A new study has claimed that low ca... http://bit.ly/kasG6l,,,,,
8553,2011-06-26 03:41:05+00:00,leeshasdiet,Study: Extreme low-calorie diet to reverse Type 2 diabetes Â« Eideard: A Newcastle University team has discovered... http://bit.ly/lQrw2k,,,,,
8554,2011-06-26 03:38:29+00:00,mailtomorley,A new study finds reducing fat level reverse type 2 diabetes in eight weeks: A new study has claimed that low ca... http://bit.ly/iEJFsO,,,,,
8555,2011-06-26 03:28:33+00:00,mehdizaeri,Very Low-Calorie Diet May Reverse Diabetes http://fb.me/DzsnG0KK,,,,,
8556,2011-06-26 03:14:39+00:00,healthpadinfo,5 steps to reverse diabetes and insulin resistance http://t.co/9DOtEur #healthpadinfo,,,,,
8557,2011-06-26 02:04:02+00:00,ronman201,"Reverse Diabetes with Super Nutrition,get Off the Dangerous Drugs.500 Recipes For Diabetics,Video Library, http://ping.fm/kcDcd",,,,,
8558,2011-06-26 01:57:48+00:00,FitFamTweets,Very Low-Calorie Diet May Reverse Diabetes http://tinyurl.com/6e5teaj,,,,,
8559,2011-06-26 01:56:56+00:00,bsabatinelli,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds http://pulse.me/s/mCWg",,,,,
8560,2011-06-26 01:42:36+00:00,RakeshSethi1,Want to control and even reverse diabetes? Natural Home Remedies for Diabetes: Diet for Diabetics... please read more @ http://t.co/AK5KxBq,,,,,
8561,2011-06-26 01:33:14+00:00,BevJD24,http://t.co/vlOqYyP  Low cost vaccine may reverse Juvenile Diabetes. Here's hoping & praying.,,,,,
8562,2011-06-26 01:31:43+00:00,ronman201,"Reverse Diabetes with Super Nutrition,get Off the Dangerous Drugs.500 Recipes For Diabetics,Video Library, http://ping.fm/NEF04",,,,,
8563,2011-06-26 01:17:14+00:00,habbatussaudaa,How to Avoid Diabetes and Reverse Diabetes Type 2: How to avoid diabetes and reverse diabetes type 2 is no... http://tinyurl.com/6d38glu,,,,,
8564,2011-06-26 01:10:25+00:00,cheranae,Study: Extreme low-calorie diet to reverse Type 2 diabetes Â« Eideard: A Newcastle University team has discovered... http://bit.ly/kCRyoC,,,,,
8565,2011-06-26 01:05:54+00:00,getakiwi,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds http://pulse.me/s/mCWg",,,,,
8566,2011-06-26 00:45:09+00:00,Genna67332,How Can You Possibly Reverse Diabetes Naturally? http://t.co/gKsLYW9,,,,,
8567,2011-06-26 00:31:17+00:00,AllisDustGT,"RT @PopSci: A study suggests an extremely low-calorie, low-carb diet can reverse type 2 diabetes: http://t.co/giGeRnv",,,,,
8568,2011-06-26 00:28:32+00:00,ronman201,"Reverse Diabetes with Super Nutrition,get Off the Dangerous Drugs.500 Recipes For Diabetics,Video Library, http://ping.fm/NEF04",,,,,
8569,2011-06-26 00:16:14+00:00,eideard,"Study:   Extreme low-calorie diet to reverse Type 2 diabetes: Exciting implications, but of course we have... http://tinyurl.com/6et5rqm",,,,,
8570,2011-06-26 00:03:39+00:00,Katango_co_uk,RT @netdoctor Extreme low-calorie diet 'may reverse type-2 diabetes'... http://bit.ly/mSv59J #diabetes #therapy #diet #calories #heal...,,,,,
8571,2011-06-25 23:31:27+00:00,faipferdoro,http://t.co/yCyeowd diet loss Extreme diet may reverse Type 2 diabetes :),,,,,
8572,2011-06-25 23:31:20+00:00,lisedpaddho,Extreme diet may reverse Type 2 diabetes http://t.co/AmHWmUs #2,,,,,
8573,2011-06-25 23:31:13+00:00,rtherperobes,#diabetes http://t.co/1k8M7Gy Extreme diet may reverse Type 2 diabetes,,,,,
8574,2011-06-25 23:22:23+00:00,AffectiveDotCom,Affective.com: Very Low-Calorie Diet May Reverse Diabetes: A very low-calorie diet of 600 calories a day may be ... http://bit.ly/mkR0CT,,,,,
8575,2011-06-25 23:22:16+00:00,usapopnews,Very Low Calorie Diet: Very Low-Calorie Diet May Reverse Diabetes A very low-calorie diet of 600 calories a day ... http://bit.ly/mdnZJ1,,,,,
8576,2011-06-25 23:15:09+00:00,DiabeteDietPlan,Pre Diabetes Signs: 4 Straightforward Guidelines to Reverse Pre Diabetes Naturally,,,,,
8577,2011-06-25 23:12:55+00:00,larrykaskel,Reverse Diabetes http://t.co/6MCrdoL,,,,,
8578,2011-06-25 23:10:22+00:00,KandaceMcmanis,"diet shakes http://t.co/P1Gnplb . Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes",,,,,
8579,2011-06-25 23:10:18+00:00,TristaLafayette,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes diet shakes ;O http://t.co/Mr87RrQ",,,,,
8580,2011-06-25 23:09:40+00:00,RakeshSethi1,Want to control and even reverse diabetes? Natural Home Remedies for Diabetes: Diet for Diabetics... please read more at http://t.co/AK5KxBq,,,,,
8581,2011-06-25 23:04:37+00:00,oprahdiet,"RT @PopSci: A study suggests an extremely low-calorie, low-carb diet can reverse type 2 diabetes: http://t.co/gi... http://bit.ly/jEAAcG",,,,,
8582,2011-06-25 22:31:33+00:00,drfoot9,Article: Very Low-Calorie Diet May Reverse Diabetes http://post.ly/2HSWs,,,,,
8583,2011-06-25 22:22:39+00:00,kruising4keely,Low-cost vaccine could reverse juvenile diabetes http://fb.me/KEjoKSrh,,,,,
8584,2011-06-25 22:22:13+00:00,kruising4keely,Low-cost vaccine could reverse juvenile diabetes http://t.co/rA0iGtF via @CTVNews,,,,,
8585,2011-06-25 22:21:25+00:00,Rebecca_Garland,New research shows #low-cal diet can reverse type 2 #diabetes: http://t.co/M991V2U,,,,,
8586,2011-06-25 22:05:20+00:00,skt_1,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds http://bit.ly/kkuKHJ (via PopSci iPhone app)",,,,,
8587,2011-06-25 22:04:41+00:00,hzc520,How to Reverse Diabetes Naturally http://p.ost.im/p/Kre2W,,,,,
8588,2011-06-25 21:01:36+00:00,michaelhutch66,RT @lowcarbthis: Diet low in kilojoules 'reverses' diabetes: LONDON: People with type 2 diabetes could reverse their .. http://bit.ly/mIKSSt,,,,,
8589,2011-06-25 20:55:06+00:00,redeemedza,Very Low-Calorie Diet May Reverse Diabetes,,,,,
8590,2011-06-25 20:28:45+00:00,hashzeta,"#z: An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Findsâ€¦ http://goo.gl/fb/Bxscj",,,,,
8591,2011-06-25 20:08:31+00:00,healthpadinfo,Reverse Type Two Diabetes With a Vegan Diet http://t.co/dzUgKeb #healthpadinfo,,,,,
8592,2011-06-25 20:04:42+00:00,DrIsavich_,"An extreme 8 weeks diet of 600 calories a day can reverse Type 2 diabetes in people newly diagnosed wit d disease, says a Diabetologia study",,,,,
8593,2011-06-25 19:59:53+00:00,54calcaapr,Very Low-Calorie Diet May Reverse Diabetes,,,,,
8594,2011-06-25 19:23:02+00:00,diabetestipspal,Aspartame sweet misery 1 of 7 | Reverse diabetes http://goo.gl/fb/VAYni #reversediabetes,,,,,
8595,2011-06-25 19:18:35+00:00,PatAdams2010,Very Low-Calorie Diet May Reverse Diabetes: A very low-calorie diet of 600 calories a day may be able to reverse... http://bit.ly/iLnWZc,,,,,
8596,2011-06-25 19:18:34+00:00,josh_diabetes,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/mNuQDi,,,,,
8597,2011-06-25 19:18:29+00:00,inspiredcasa,Very Low-Calorie Diet May Reverse Diabetes: A very low-calorie diet of 600 calories a day may be able to reverse... http://bit.ly/kFaSJy,,,,,
8598,2011-06-25 19:13:37+00:00,asamaka,"Study from the university of Newcastle, UK, shows that a low calories diet, can rapidly reverse type 2 diabetes: http://t.co/JlZXy9w",,,,,
8599,2011-06-25 19:06:06+00:00,bobbysonder,They may have found a way to reverse some of the effects of type 1 diabetes.  This is very exciting.  http://t.co/Los3LNq,,,,,
8600,2011-06-25 19:00:03+00:00,AnnChildersMD,Very Low-Calorie Diet May Reverse Diabetes http://ow.ly/5qemh Why do that when you can eat all you want low carb with the same result?,,,,,
8601,2011-06-25 18:56:17+00:00,88keyman,"Will a simple vaccine soon be able to reverse Type 1 diabetes? http://t.co/bIDhNsw
#hhrs",,,,,
8602,2011-06-25 18:53:06+00:00,mnurws,Very Low-Calorie Diet May Reverse Diabetes: Study Offers Insight Into How Weight Loss Fights Type 2 Diabetes By... *http://bit.ly/kcPYML,,,,,
8603,2011-06-25 18:52:54+00:00,mnurws,Very Low-Calorie Diet May Reverse Diabetes: Study Offers Insight Into How Weight Loss Fights Type 2 Diabetes By ... http://bit.ly/iRNVj3,,,,,
8604,2011-06-25 18:44:02+00:00,windyd33,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Each study tracked the patients for at least one year... http://bit.ly/mUQHF7",,,,,
8605,2011-06-25 18:41:37+00:00,ghopal220,Very Low-Calorie Diet May Reverse Diabetes http://dlvr.it/XpMZM,,,,,
8606,2011-06-25 18:41:37+00:00,HealthNewsForUs,Very Low-Calorie Diet May Reverse Diabetes http://dlvr.it/XpMZS,,,,,
8607,2011-06-25 18:41:37+00:00,mnurws,Very Low-Calorie Diet May Reverse Diabetes http://dlvr.it/XpMZL,,,,,
8608,2011-06-25 18:41:36+00:00,mnurws,Very Low-Calorie Diet May Reverse Diabetes http://dlvr.it/XpMZF,,,,,
8609,2011-06-25 18:41:34+00:00,HealthNewsForUs,Very Low-Calorie Diet May Reverse Diabetes http://dlvr.it/XpMYm,,,,,
8610,2011-06-25 18:40:49+00:00,NunoMartinho,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds http://t.co/A8FhPvQ",,,,,
8611,2011-06-25 18:40:05+00:00,dragonhelf,Very Low-Calorie Diet May Reverse Diabetes - WebMD,,,,,
8612,2011-06-25 18:30:10+00:00,LifeExtension,An extreme diet of 600 calories a day can reverse Type 2 diabetes in newly diagnosed: http://ow.ly/5pv4r via @bbchealth #diabetes,,,,,
8613,2011-06-25 18:26:33+00:00,BarryFlanagan,"A study suggests an extremely low-calorie, low-carb diet can reverse type 2 diabetes: http://t.co/0ipqmje #quantifiedself",,,,,
8614,2011-06-25 18:23:08+00:00,LuvWeightLoss,A new study finds reducing fat level reverse type 2 diabetes in eight weeks: The study made at Newcastle Univers... http://bit.ly/klpR2K,,,,,
8615,2011-06-25 18:01:23+00:00,FrankHilzerman,Low-cost #vaccine could reverse juvenile diabetes http://bit.ly/l4k6uj - #health,,,,,
8616,2011-06-25 17:51:09+00:00,AdolphaSha,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://tinyurl.com/5uudbhn",,,,,
8617,2011-06-25 17:23:39+00:00,luleej,Very low-calorie diet may reverse Type 2 diabetes -- http://t.co/rraa0SQ,,,,,
8618,2011-06-25 17:23:23+00:00,ChuckVenck,2 Month Diet Can Reverse Type 2 Diabetes  http://ow.ly/5qhj9 rt,,,,,
8619,2011-06-25 17:23:23+00:00,AmericaStrike,2 Month Diet Can Reverse Type 2 Diabetes  http://ow.ly/5qhiW rt,,,,,
8620,2011-06-25 17:15:02+00:00,Anerd4rent,"Check it out, this really works I have lowered my blood sugar to under 100-How to Reverse Diabetes Naturally http://ow.ly/5qesM",,,,,
8621,2011-06-25 17:15:02+00:00,atra_intelexis,"Check it out, this really works I have lowered my blood sugar to under 100-How to Reverse Diabetes Naturally http://ow.ly/5qesO",,,,,
8622,2011-06-25 17:14:58+00:00,zonedietmenus,http://www.psgdx.com Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/lUwBth,,,,,
8623,2011-06-25 17:14:58+00:00,_gluten_free,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/kmfMD6,,,,,
8624,2011-06-25 17:14:56+00:00,HealthFacts101,Very Low-Calorie Diet May Reverse Diabetes: A very low-calorie diet of 600 calories a day may be able to reverse... http://bit.ly/k0OpQy,,,,,
8625,2011-06-25 17:05:15+00:00,econoLABS,"Weight-loss surgery can reverse Type 2 diabetes -- for many, for a while http://ow.ly/5pPkD",,,,,
8626,2011-06-25 17:05:15+00:00,1017TMIW,"Weight-loss surgery can reverse Type 2 diabetes -- for many, for a while http://ow.ly/5pPkz",,,,,
8627,2011-06-25 16:42:01+00:00,healthy_mums,"Natural health news: Study: An Ultra-Low-Calorie, Low-Carb diet is sufficient to reverse type 2 diabetes http://bit.ly/mkEiQf",,,,,
8628,2011-06-25 16:42:01+00:00,ecoenergyworld,"Natural health news: Study: An Ultra-Low-Calorie, Low-Carb diet is sufficient to reverse type 2 diabetes http://bit.ly/mkEiQf",,,,,
8629,2011-06-25 16:42:01+00:00,ecomother,"Natural health news: Study: An Ultra-Low-Calorie, Low-Carb diet is sufficient to reverse type 2 diabetes http://bit.ly/mkEiQf",,,,,
8630,2011-06-25 16:42:01+00:00,superecostar,"Natural health news: Study: An Ultra-Low-Calorie, Low-Carb diet is sufficient to reverse type 2 diabetes http://bit.ly/mkEiQf",,,,,
8631,2011-06-25 16:36:50+00:00,chefbobsorensen,"Weight-loss surgery can reverse Type 2 diabetes â€” for many, for a ...: Weight-loss surgery can cure many obese p... http://bit.ly/mANA9m",,,,,
8632,2011-06-25 16:36:50+00:00,chefbobsorensen,"Weight-loss surgery can reverse Type 2 diabetes â€” for many, for a ...: Weight-loss surgery can cure many obese p... http://bit.ly/mANA9m",,,,,
8633,2011-06-25 16:31:31+00:00,wilburysteve,"Extreme eight-week diet shown to reverse Type 2 diabetes - Health & Families, Life & Style - The I.. http://ind.pn/jTkseA",,,,,
8634,2011-06-25 16:27:59+00:00,claudiomilfont,"RT @PopSci: A study suggests an extremely low-calorie, low-carb diet can reverse type 2 diabetes: http://t.co/giGeRnv",,,,,
8635,2011-06-25 16:24:26+00:00,CamPubCo,Very Low-Calorie Diet May Reverse Diabetes - http://campubco.com/?p=5136,,,,,
8636,2011-06-25 16:20:56+00:00,presstvmobile,Vaccine may reverse Type 1 diabetes http://nblo.gs/jE2Yr,,,,,
8637,2011-06-25 16:20:49+00:00,HEALTHAPALOOZA,"#news #health Diet for Diabetes? EXTREME DIET CAN REVERSE TYPE-2 DIABETES IN 8 WEEKS, Study finds. http://t.co/D0wemzt",,,,,
8638,2011-06-25 16:14:38+00:00,Mrquerysolve,"Reverse Type 2 Diabetes with Natural Medicine â€“ Dr. Barker, ND ... http://bit.ly/jjkCoU",,,,,
8639,2011-06-25 16:04:49+00:00,DTNMalaysia,"DTN Malaysia: An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds - Popula... http://bit.ly/muXaaY",,,,,
8640,2011-06-25 15:51:49+00:00,FreeDiet365,"Update: Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes - RedOrbit http://www.freedietfor365days.info/4059",,,,,
8641,2011-06-25 15:46:23+00:00,dougphotodotcom,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds http://bit.ly/kkuKHJ (via PopSci iPhone app)",,,,,
8642,2011-06-25 15:32:19+00:00,MistressMinerva,"#MistressMinerva Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study ... http://bit.ly/jmZRaR",,,,,
8643,2011-06-25 15:32:18+00:00,MistressMinerva,"#MinervazDietNews: Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British stud... http://bit.ly/jmZRaR",,,,,
8644,2011-06-25 15:30:56+00:00,ronman201,"Reverse Diabetes with Super Nutrition,get Off the Dangerous Drugs.500 Recipes For Diabetics,Video Library, http://ping.fm/NEF04",,,,,
8645,2011-06-25 15:27:36+00:00,presstvmobile,Vaccine may reverse Type 1 diabetes http://bit.ly/m4q2Zc #PressTV http://twitpic.com/5gp1x5,,,,,
8646,2011-06-25 15:27:08+00:00,PressTV,Vaccine may reverse Type 1 diabetes http://dlvr.it/XnYtd,,,,,
8647,2011-06-25 15:23:34+00:00,diabetrelief,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/lBD2Z7",,,,,
8648,2011-06-25 15:23:18+00:00,ImPaolo,Vaccine may reverse Type 1 diabetes: Tuberculosis vaccine well known as BCG may reverse Type 1 diabetes by preve... http://bit.ly/ln30KT,,,,,
8649,2011-06-25 15:23:18+00:00,thepaolo,Vaccine may reverse Type 1 diabetes: Tuberculosis vaccine well known as BCG may reverse Type 1 diabetes by preve... http://bit.ly/ln30KT,,,,,
8650,2011-06-25 15:23:18+00:00,altnews_,Vaccine may reverse Type 1 diabetes: Tuberculosis vaccine well known as BCG may reverse Type 1 diabetes by preve... http://bit.ly/ln30KT,,,,,
8651,2011-06-25 15:19:30+00:00,landywood,Very Low-Calorie Diet May Reverse Diabetes http://tinyurl.com/6jk5429,,,,,
8652,2011-06-25 15:18:04+00:00,RockyMaritz,Very Low-Calorie Diet May Reverse Diabetes http://t.co/fDGjB6k,,,,,
8653,2011-06-25 15:11:50+00:00,kenradio,Very Low-Calorie Diet May Reverse Diabetes -  http://bit.ly/ixxv5A,,,,,
8654,2011-06-25 15:11:08+00:00,RakeshSethi1,Want to control and even reverse diabetes? Natural Home Remedies for Diabetes: Diet for Diabetics... please follow @ http://t.co/AK5KxBq,,,,,
8655,2011-06-25 15:10:13+00:00,afshanhealthyli,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/jOrtNC",,,,,
8656,2011-06-25 15:10:13+00:00,afshanfitnestip,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/l70TNE",,,,,
8657,2011-06-25 15:10:13+00:00,afshansdiet,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/l70TNE",,,,,
8658,2011-06-25 15:09:15+00:00,Photonic1,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes, Study Finds http://pulse.me/s/mCWg",,,,,
8659,2011-06-25 15:06:16+00:00,womanhealth4val,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/k33UD4",,,,,
8660,2011-06-25 15:05:10+00:00,MorenaWatson,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/kWkmK8",,,,,
